tweet_id,author_id,inbound,created_at,in_response_to_tweet_id,in_response_to_tweet_text,text,response_tweet_id
2493045,ChipotleTweets,False,2017-11-15 17:53:07+00:00,2493046,Just adding to my day. Brown guacamole from  WHY MEEEE?! https://t.co/0kAB4MfY34,That doesn't look right. Please tell us more so we can dig into what happened: https://t.co/Ax7W1Dx3Y9 -Becky,2493044
2493047,ChipotleTweets,False,2017-11-15 18:03:57+00:00,2493049,It’s SOOOO good and the employees are SOOOOOO nice 🤗,"Yeah, buddy! That's what we like to hear. Thanks for the shout out, my friend. -Becky",2493048
2493050,ChipotleTweets,False,2017-11-15 17:56:29+00:00,2493051,This is the prettiest Chipotle salad I’ve ever seen 😊 yum 😋  https://t.co/kAHhuJfsdz,That salad looks so bomb. Enjoy! -Becky,2493049
2493052,ChipotleTweets,False,2017-11-15 18:03:03+00:00,2493054,"When you get paid and decide to treat yo self #blessed 🙏🏾🙌🏾🌯
 https://t.co/KyVW9hngUi","Treat yo self, girl! -Becky",2493053
2493055,ChipotleTweets,False,2017-11-15 18:26:46+00:00,2493053,Thanks Becky💕,Of course. Thanks for the shout out! -Becky,
2493056,ChipotleTweets,False,2017-11-15 18:02:01+00:00,2493058,"local store (downtown nyc) has not been able to accept credit cards for 3 straight days.  How long does that take to fix? Despite all recent issues, I’m trying to be a loyal customer but you’re making it tough... $cmg",This is concerning. Please provide more details here: https://t.co/Ax7W1Dx3Y9 -Becky,2493057
2493059,ChipotleTweets,False,2017-11-15 17:53:35+00:00,2493060,"I really feel like  is just getting worse everywhere. Higher prices, lower portions. Just not what I️t used to be. And I️ eat a lot of chipotle so i would know....🙍🏼 #Chipotle",Our portions should be the same – my apologies you've experienced otherwise. Please tell us more so we can help: https://t.co/Ax7W1Dx3Y9 -Becky,
2493061,ChipotleTweets,False,2017-11-15 17:53:06+00:00,2493063,I'm trying your guys food for the first time today.,Yahoo! That's so awesome. Do you know what you're going to order? https://t.co/FWhj5JyJ4l -Becky,2493062
2493064,ChipotleTweets,False,2017-11-15 20:09:00+00:00,2493062,"didn't at the time. but i got a white rice, black bean care avada (or asada) bowl with guac and sour cream ^.6",Mmmmm sounds delicious! I'm glad we could help you make your decision. -Becky,
2493065,ChipotleTweets,False,2017-11-15 17:52:00+00:00,2493066,When your  order gets comped cause their system is down https://t.co/jdBLauaurl,Ha! I love this gif so much. Glad we could help! -Becky,
2493067,ChipotleTweets,False,2017-11-15 17:50:00+00:00,2493068,I think I'm having  withdrawal.,Where have you been? -Becky,
2494602,ChipotleTweets,False,2017-11-15 18:39:43+00:00,2494603,must break every health code imaginable,That's a very concerning thought. Please tell us more so we can investigate: https://t.co/Ax7W1Dx3Y9 -Becky,
2494604,ChipotleTweets,False,2017-11-15 18:39:11+00:00,2494605,chipotle has some fire chips today at miller location,"Yeah, buddy! That's what I like to hear. -Becky",
2494606,ChipotleTweets,False,2017-11-15 18:38:28+00:00,2494608,"if you think chipotle, two cups of coffee, and a glass of eggnog will wreck you, you're so right",That's troublesome. Please provide more details here: https://t.co/Ax7W1Dx3Y9 -Becky,2494607
2494609,ChipotleTweets,False,2017-11-15 18:55:33+00:00,2494607,thanks becky but i'm okay 😂 i'll always love chipotle,And we love you right back. -Becky,
2494610,ChipotleTweets,False,2017-11-15 18:34:29+00:00,2494612,"First non-chorizo burrito bowl in over a year, and what's this? I knew coming in that Chorizo was gone, but A 35 cent increase on the chicken?! C'mon  https://t.co/C1uSyLLGwr","I'm so sorry for any frustration. To continue serving our high-quality ingredients, we needed to raise prices a bit. -Becky",2494611
2494613,ChipotleTweets,False,2017-11-15 18:34:01+00:00,2494614,"Jacks daily dose of Chipotle
#FollowYourDreams
  https://t.co/HR3o7306AE",🙌 -Becky,
2494615,ChipotleTweets,False,2017-11-15 18:33:01+00:00,2494616,"Yes, I even checked the reedem and offer section. In the app",Hmmm... that's definitely odd. I'll send you a DM so we can troubleshoot more. -Becky,
2494617,ChipotleTweets,False,2017-11-15 18:24:25+00:00,2494618,I made an account on the new app which told me I could redeem a free chips and guac and it didn’t work :(,I'm so sorry about that. Did you select the chips and guac when you were ordering your meal? -Becky,2494616
2494619,ChipotleTweets,False,2017-11-15 18:30:07+00:00,2494620,There is no right way to eat a burrito bowl. The only way is to eat  https://t.co/daiXzmyZXC,"That's legit making my mouth water. We have a very similar order, my friend. -Becky",
2494621,ChipotleTweets,False,2017-11-15 18:29:30+00:00,2494622,"You never know when an angel is going to come into your life, Christine. Becky from  is a blessing on this Wednesday.","Got you, fam. -Becky",
2494626,ChipotleTweets,False,2017-11-15 18:29:04+00:00,2494627,Honestly a burrito bowl from  looks better than Blake Shelton,It's honestly tough to compete with a burrito bowl. -Becky,
2494628,ChipotleTweets,False,2017-11-15 18:28:30+00:00,2494630,I can’t find the “pay in store” option on the updated iOS 11 version of my iPhone app?,We removed the Pay In-Store option. My apologies for any frustration. -Becky,2494629
2494631,ChipotleTweets,False,2017-11-15 18:28:00+00:00,2494632,I can't believe I just threw up my chipotle 😩😭,That's concerning. Please tell us more here: https://t.co/Ax7W1Dx3Y9 -Becky,
2494633,ChipotleTweets,False,2017-11-15 18:26:00+00:00,2494634,It’s amazing to see a  I use to manage in its prime . And now it’s definitely probably one of the worst in town. Smh,That's not good. Please tell us more so we can help: https://t.co/Ax7W1Dx3Y9 -Becky,
2494635,ChipotleTweets,False,2017-11-15 18:25:31+00:00,2494636,is trash. Just wasted 20$ for two bites of a burrito.,Like I mentioned earlier – this is troubling. Please provide more details here: https://t.co/Ax7W1Dx3Y9 -Becky,
2494638,ChipotleTweets,False,2017-11-15 18:17:30+00:00,2494640,That moment when  raises their prices 😔,"Sorry for any surprise. Costs have increased and we didn’t want to compromise our ingredients, so we chose to raise the price. -Becky",2494639
2494641,ChipotleTweets,False,2017-11-15 18:14:55+00:00,2494643,what is happening with the system?! I can't order online,"That's not good! Have you tried refreshing your browser? Also, which location are you wanting to order from? -Becky",2494642
2494644,ChipotleTweets,False,2017-11-15 21:30:01+00:00,2494642,All good! I just went in to the store. Nothing worked for me.,I'm so sorry about that. I'm confident it'll be easier next time. -Becky,
2494645,ChipotleTweets,False,2017-11-15 18:14:27+00:00,2494646,hey why can’t you get my order right when I️ order online? Do you really need me babysitting you through the entire burrito making process? I️ ask for 7 fillings and I️ get 4 of them! Fix this now.,"We don't need you babysitting, and my apologies for the trouble. Please tell us more so we can help: https://t.co/Ax7W1Dx3Y9 -Becky",
2496246,ChipotleTweets,False,2017-10-30 01:44:30+00:00,2496247,"Once again,  has made me sad.",Oh no. What happened? -Jillian,
2496248,ChipotleTweets,False,2017-10-30 01:42:25+00:00,2496249,just gave me fuckin salmonella,This is concerning. Could you please share more details here https://t.co/nrhUDiEk7G? -Jillian,
1656034,ChipotleTweets,False,2017-10-30 01:41:00+00:00,1656033,"Just realized I live in a state that doesn't have a  ,  ,  , or  #SundayScaries",Which state is that? Perhaps we can turn things around. -Jillian,2496250
2496251,ChipotleTweets,False,2017-10-30 01:54:36+00:00,2496250,Here in Alaska. My chipotle cravings can't be fulfilled without traveling over 2 thousand miles to Seattle lol,Whereabouts in Alaska are you? -Jillian,2496252
2496253,ChipotleTweets,False,2017-10-30 02:40:52+00:00,2496252,Downtown Anchorage,At least you've got the Moose's Tooth. Yum. -Jillian,2496254
2496255,ChipotleTweets,False,2017-10-30 03:25:54+00:00,2496254,Sometimes that's not enough.. plz help the state of Alaska Jillian,I'll see what I can do. Wish me luck. -Jillian,2496256
2496257,ChipotleTweets,False,2017-10-30 01:39:29+00:00,2496258,Hey  can we get a free burrito for our PR we did for you guys??? Pls https://t.co/XlZ0Euj012,This is awesome. Send your picture to our Customer Care Crew here https://t.co/nrhUDiEk7G -Jillian,
2496640,ChipotleTweets,False,2017-10-30 01:55:00+00:00,2496641,"Went to the upside down world   today, they served right to left. Threw me off completely",Trippy. -Jillian,
2496642,ChipotleTweets,False,2017-10-30 01:54:00+00:00,2496643,made me do this for their food. https://t.co/n1G0viqOld,Yikes. We never want you to have to do that. I'm sorry. -Jillian,
2496644,ChipotleTweets,False,2017-10-30 01:52:53+00:00,2496645,Mobile ordered  for dinner. Got home and realized one side of bag was waiting against fridge. Half of burrito ice cold 😖,"I'm sorry. We want to make this right, send us a message here https://t.co/nrhUDiEk7G -Jillian",
2496646,ChipotleTweets,False,2017-10-30 01:52:00+00:00,2496647,"Once again, the  employee folded all the meat into one end of my burrito. The last 5 bites have been straight Rice and beans!","Shoot. If this happens again, let a manager know and we'll re-roll it. -Jillian",
2496648,ChipotleTweets,False,2017-10-30 01:51:00+00:00,2496649,update; i work for  now and i get free food every day. mama we made it,Started from the bottom... -Jillian,
2496652,ChipotleTweets,False,2017-10-30 01:50:29+00:00,2496653,Kitties like  too! #NationalCatDay https://t.co/vMDDFSYKcl,Chipotle bags and kitties. A match made in cuteness heaven. -Jillian,
2496654,ChipotleTweets,False,2017-10-30 01:49:50+00:00,2496655,. Pls train employees proper way to handle gloves prior to prepping food. Not really clean when u touch whole glove then food,This is troubling. Could you tell us more here https://t.co/nrhUDiEk7G? -Jillian,
2496656,ChipotleTweets,False,2017-10-30 01:48:55+00:00,2496658,When you drive twenty minutes to the closest  and they can't even get your app-ordered bowl right 😒 #SundayMoodKiller,Major mood killer. Sorry. Write us here so we can turn things around. https://t.co/nrhUDiEk7G -Jillian,2496657
2496659,ChipotleTweets,False,2017-10-30 02:39:00+00:00,2496657,Thank you!,You bet. -Jillian,
2496660,ChipotleTweets,False,2017-10-30 01:48:27+00:00,2451152,I feel like I only hear negative things about Findlay Chipotle... Hence the reason I haven't been there in years,I am really sorry to hear that. I'll touch base with our Findlay Field Leaders so we can fix this. -Jillian,
2496663,ChipotleTweets,False,2017-10-30 01:46:00+00:00,2496664,why is my cheese warmer than my chicken...,That shouldn't be the case. Which location did you visit? -Jillian,
2497307,ChipotleTweets,False,2017-10-30 02:43:30+00:00,2497309,can I get some guac w my avocado https://t.co/4qjQ30flSi,Oh no. Which location served you that guac? -Jillian,2497308
2497310,ChipotleTweets,False,2017-10-30 02:49:00+00:00,2497308,Newark ohio... pretty disappointed,Thanks for the info. I'll touch base with our crew there so we can make sure this doesn't happen again. -Jillian,2497311
2497312,ChipotleTweets,False,2017-10-30 02:50:33+00:00,2497311,Free guac?,Shoot us a note here https://t.co/nrhUDiEk7G and we'll see what we can do. -Jillian,
2497313,ChipotleTweets,False,2017-10-30 02:42:54+00:00,2497315,Why do I still go to  ?!? 1st location out of everything except chicken 2nd out of tacos. 90 minutes before close SMH,That's no good. Which locations did you visit? -Jillian,2497314
2497316,ChipotleTweets,False,2017-10-30 03:57:50+00:00,2497314,Both locations on glenway ave in Cincinnati Ohio. Have had similar issues with both locations multiples times in past,Thanks for the info. I'll get in touch with our Crews there so we can prevent this from happening again. -Jillian,2497317
2497319,ChipotleTweets,False,2017-10-30 02:38:29+00:00,2497320,I managed to finish an entire  bowl and chips bc I'm stressed about the Stros and finishing this paper on Locke/Twain,#brainfood -Jillian,
2497607,ChipotleTweets,False,2017-10-30 02:53:51+00:00,2497608,"listen guys if Michael keeps shitting himself in his sleep, he 1 will NEVER eat Chipotle again and 2 I'm gonna back hand him",This is troubling. Could you tell us more here https://t.co/nrhUDiEk7G? -Jillian,
2497609,ChipotleTweets,False,2017-10-30 02:50:00+00:00,2497610,I don’t think you all realize how much of a dedicated employee I am.. https://t.co/XOYcTjqy4I,I feel like the pumpkin is painting a picture. Nice! -Jillian,
2497611,ChipotleTweets,False,2017-10-30 02:48:00+00:00,2497612,"Dear  

Why are you so delicious? Why do I crave nine more burritos after I just finished one? 

Sincerely, 
Jason ❤️🌯","It's love, man. True love. -Jillian",
2497613,ChipotleTweets,False,2017-10-30 02:45:35+00:00,2497614,Why is my chicken steak and rice cold directly after buying 🙃,it shouldn't be. I'm sorry. Write us a note here https://t.co/nrhUDiEk7G so we can make this right. -Jillian,
2497840,ChipotleTweets,False,2017-10-30 03:01:23+00:00,2497841,Andddddd  neeeds to deliver 😂🙌🏾,Check this out https://t.co/R3WPzRwwGk -Jillian,
2498155,ChipotleTweets,False,2017-10-30 03:26:26+00:00,2498156,The rice was grainy and hard. The beans were undercooked and hard. It was all just DRY and undercooked. Couldn't finish my burrito.,Yikes. Write us here https://t.co/nrhUDiEk7G so we can make this right. -Jillian,
2498157,ChipotleTweets,False,2017-10-30 03:20:51+00:00,2498158,Idk what happened to  today but my goodness. My burrito was the worst I've ever had. I'm so confused 😒,That is confusing. What wasn't on point today? -Jillian,2498156
2498159,ChipotleTweets,False,2017-10-30 03:25:00+00:00,2498161,just ordered takeout and they didn't give me chips after I paid for them!  Ruined my night I was looking forward to them https://t.co/Y3X4atzktc,I'm so sorry. That is a night ruiner for sure. Write us here https://t.co/nrhUDiEk7G so we can turn that :( into a :) -Jillian,2498160
2498162,ChipotleTweets,False,2017-10-30 03:54:26+00:00,2498160,Thank you Jillian,You bet. -Jillian,
2498163,ChipotleTweets,False,2017-10-30 03:22:44+00:00,2498165,I just bought a burrito bowl and I bit onto a screw in your food.  How does a screw manage to get in your food?,That's concerning. Could you write to us here https://t.co/nrhUDiEk7G so we can look into this further? -Jillian,2498164
2498767,ChipotleTweets,False,2017-10-30 03:50:00+00:00,2498768,For the record: my last visits to Chipotle have left me praying for divine intervention. We’re so done. #notcomingback,That's really concerning. Could you tell us more here https://t.co/nrhUDiEk7G? We'd like to fix this. -Jillian,
2499015,ChipotleTweets,False,2017-10-30 04:00:36+00:00,2499016,when you have better customer service skills than half the workers  . yikes,"Yikes, indeed. Could you tell us more here https://t.co/nrhUDiEk7G? -Jillian",
2500010,ChipotleTweets,False,2017-11-15 18:53:30+00:00,2500011,Podcast Producer Mike just told me that he’s never been to a Chipotle before and I’m very concerned,We should probably change that soon.,
2500013,ChipotleTweets,False,2017-11-15 18:57:40+00:00,2500014,"need help. What’s the company phone number to talk to someone about a refund? Got charged twice online , they told me to look online for a number. Can’t find one anywhere.","Oh no! I'm so sorry. There's no phone number, but our Customer Service team can be reached here: https://t.co/Ax7W1Dx3Y9. We'll respond sooner rather than later. -Becky",
2500015,ChipotleTweets,False,2017-11-15 18:54:37+00:00,2500017,Tried  queso for the first time today. Decent. Texture is different than other queso. I’ll probably stick to guacamole. 🥑🥑,"We use real, high-quality ingredients so it may be different from other queso. I love it, but there's nothing wrong with guac, either. -Becky",2500016
2500018,ChipotleTweets,False,2017-11-15 18:52:01+00:00,2500019,Seriously   An extra $3.50 for queso and guac on my burrito?!?  The same condiments are free   #qudobaforlife,"My apologies for any frustration. We use real, high-quality ingredients, but do our best to keep prices as low as possible. -Becky",
2500020,ChipotleTweets,False,2017-11-15 18:52:01+00:00,2500021,"Hi, my name is Lindsay, and I am addicted to  It has been 40 mins since my last Chipotle bowl.","Hi, Lindsay. Welcome to my life. -Becky",
2500022,ChipotleTweets,False,2017-11-15 18:50:31+00:00,2500023,Currently:_ I haven't had  this good in a long time! #ShoutOut to the #FifthAve Location in NYC!,Yahoo! Thanks for stopping by. We appreciate the shout out. -Becky,
2500024,ChipotleTweets,False,2017-11-15 18:45:53+00:00,2500025,Chipotle done tore my stomach UP,This is troublesome to read. Please tell us more here: https://t.co/Ax7W1Dx3Y9 -Becky,
2500026,ChipotleTweets,False,2017-11-15 18:44:00+00:00,2500027,"Ya know,  needs to invest in a delivery service.",Ummm... https://t.co/6Dc3jiaHLj -Becky,
2500028,ChipotleTweets,False,2017-11-15 18:43:33+00:00,2500029,Truthfully disappointed in my burrito today... Found a ginormous chicken bone submerged into the middle of it.  I could've died and I am just appalled.  Something needs to be done.,This is incredibly concerning. Please provide more details here: https://t.co/Ax7W1Dx3Y9 -Becky,
2501263,ChipotleTweets,False,2017-11-15 19:39:28+00:00,2501264,I should stop but....I 👏🏾 CAN 👏🏾NOT 👏🏾 https://t.co/AH1aI8YCEI,I'm literally in the exact same boat right now. But I need to have self-control. Time to put the lid on and save for later. -Becky,
2501265,ChipotleTweets,False,2017-11-15 19:39:01+00:00,2501266,"Thanks to the  West Covina team for supporting #SGVSurf! 🌊⚽️ And, to all who took part in our fundraiser last night! #Community https://t.co/BlKme7iudD",Thanks for the shout out! -Becky,
2501267,ChipotleTweets,False,2017-11-15 19:38:31+00:00,2501268,"Step it up  , not having Apple Pay at your restaurants sucks",We have it on our app right now. Hopefully we'll add it in-store at some point. -Becky,
2501269,ChipotleTweets,False,2017-11-15 19:37:32+00:00,2501270,After getting finishing my chips and had more than half of my queso left from  and I contemplated eating the rest of the queso with a spoon.,"I mean, I would've done it. -Becky",
2501271,ChipotleTweets,False,2017-11-15 19:35:08+00:00,2501273,I wish  delivered. #Cravings #Bowl,Boom: https://t.co/6Dc3jiaHLj -Becky,2501272
2501274,ChipotleTweets,False,2017-11-15 20:08:33+00:00,2501272,None in my area😳😳😳,"Well, bummer. I'm so sorry. -Becky",
2501275,ChipotleTweets,False,2017-11-15 19:35:01+00:00,2501276,"Chipotle is trash anyways, I just got sick off it 😭",This is very troublesome to read. Please provide more details so we can investigate: https://t.co/Ax7W1Dx3Y9 -Becky,
2501280,ChipotleTweets,False,2017-11-15 19:34:01+00:00,2501281,"Wow, just got the smallest burrito ever from 
Just watched it get smaller and smaller after they screwed up my order 3 times 😒",I'm so sorry about that. Please tell us more so we can help: https://t.co/Ax7W1Dx3Y9 -Becky,
2501282,ChipotleTweets,False,2017-11-15 19:32:46+00:00,2501283,You are my hero. 🥑 #TeamGuac,I'm so sorry about the online order. Please tell us more so we can help: https://t.co/Ax7W1Dx3Y9 -Becky,
2501288,ChipotleTweets,False,2017-11-15 19:31:27+00:00,2501289,extremely terrible customer service at one of your Coral Springs locations,I'm so sorry about that. Please tell us more here: https://t.co/Ax7W1Dx3Y9 -Becky,
2501290,ChipotleTweets,False,2017-11-15 19:31:00+00:00,2501291,"hey  there was a screw in my burrito today, didn’t know that was on the menu??",This is very concerning. Please tell us more here: https://t.co/Ax7W1Dx3Y9 -Becky,
2501293,ChipotleTweets,False,2017-11-15 19:30:38+00:00,2501294,if I bring a Big Mac will you put it in a burrito please?,We don't allow outside food on our line. -Becky,
2501295,ChipotleTweets,False,2017-11-15 19:30:01+00:00,2501296,Hey  what's your favorite Smashing Pumpkins song to eat a burrito to?,"I can't say I've ever done that, TBH. -Becky",
2501297,ChipotleTweets,False,2017-11-15 19:29:31+00:00,2501298,I’m mad asl! My bowl was so mf off  the chicken was white ppl seasonless no flavor ass chicken. The guac is gross too. Get it together. Wasted my money 😒 https://t.co/iXN0pTzGjg,This doesn't sound good – my apologies. Please tell us more so we can help: https://t.co/Ax7W1Dx3Y9 -Becky,
2501299,ChipotleTweets,False,2017-11-15 19:25:09+00:00,2501300,I wanna hang out with who ever runs,We're a pretty awesome bunch. -Becky,
2502632,ChipotleTweets,False,2017-11-15 20:13:01+00:00,2502633,It’s in Houston off I10 around mile marker 765. Buzzkill is correct since the nearest Chipotle to us is 2hrs from home.,I'm so sorry about that. It looks like we're still under construction after Harvey. My apologies. -Becky,
2502635,ChipotleTweets,False,2017-11-15 20:10:14+00:00,2502636,Just found out  doesn’t serve chorizo anymore and I feel personally betrayed. A burrito bowl will never be the same.,"I'm so sorry about the frustration. It was my go-to, as well. Now I'm back to the veggie bowl – free guac. -Becky",
2502637,ChipotleTweets,False,2017-11-15 20:09:13+00:00,2502638,Imagine if  got salsa that was ACTUALLY hot,How hot? -Becky,
2502639,ChipotleTweets,False,2017-11-15 20:08:33+00:00,2502640,I love Chipotle but kids options need to be revamped.,We always welcome suggestions. Anything you have in mind? -Becky,
2502641,ChipotleTweets,False,2017-11-15 20:08:00+00:00,2502642,Great job  Fast service during the lunch rush!! Kudos to Angela!!! Thanks!  #SAT410/151Location,Yahoo! I'm glad Angela was able to guac your socks off. Hopefully we'll get to see you back again soon. -Becky,
2502643,ChipotleTweets,False,2017-11-15 20:07:30+00:00,2502645,Alright Chipotle... I'm gonna need you to make cauliflower rice now. K thanks!,"It probably won't happen anytime soon, but we appreciate the suggestion. -Becky",2502644
2502646,ChipotleTweets,False,2017-11-15 20:07:01+00:00,2502647,Leg day thoughts... mmm,Right? -Becky,
2502648,ChipotleTweets,False,2017-11-15 20:07:01+00:00,2502649,Tell me why I️ just got charged double meat  when the second scoop was like 1/5 the size of a normal serving #blown,That shouldn't be happening. Please tell us more here: https://t.co/Ax7W1Dx3Y9 -Becky,
2502650,ChipotleTweets,False,2017-11-15 20:06:01+00:00,2502651,When you think it’s going to be a short poop break but it ends up being all the poop that was backed up from Chipotle the night before and coffee from this morning🙃🙃,This is concerning. Please provide more information here: https://t.co/Ax7W1Dx3Y9 -Becky,
2502652,ChipotleTweets,False,2017-11-15 20:01:39+00:00,2502654,"Plz explain why you still accept fax orders. Also, can I beep you an order? Sidenote: do you accept order via PonyExpress?

Sincerely, -Confused On Social Media https://t.co/es9W582jTC",We have a few guests who don't have access to a computer and want to order for a large group.,2502653
2502655,ChipotleTweets,False,2017-11-15 20:32:53+00:00,2502653,"I mean, that’s fair. But I was hoping for a more entertaining reason. Like all of your mail delivery owls got dizzy and couldn’t fly. Or maybe they unionized? They unionized, didn’t they. https://t.co/sHJaN92XPN",That sounds more accurate 😂,2502656
2503294,ChipotleTweets,False,2017-11-15 21:13:00+00:00,2167114,Chipotle is always our number 1 go to. It’s really jus the best decision.,We're honored to be your go-to.,
2503296,ChipotleTweets,False,2017-11-15 21:12:38+00:00,2503297,u needa teach ur people how to make chips. They are always soggy. Too much lime and too much salt. A chip shouldnt be bendy.,You're right – it shouldn't. Please tell us more so we can help: https://t.co/Ax7W1Dx3Y9 -Becky,
2503298,ChipotleTweets,False,2017-11-15 21:11:00+00:00,2167141,You're the type of person I'd take to Chipotle and let you get extra guac,"Aw, I'm so flattered. -Becky",
2503299,ChipotleTweets,False,2017-11-15 21:10:38+00:00,2503300,"#CauseAnEffect fundraisers are the best, because I️ have a morally compelling reason to eat a #burrito","So true. I can't really resist a burrito on its own, but then you throw in a donation? Win/win -Becky",
2503301,ChipotleTweets,False,2017-11-15 21:08:32+00:00,2503303,found this rock in my burrito bowl(aka my mouth while eating) .. where could it have come from? https://t.co/2wKlrYP5B9,This is troublesome. Please tell us more here: https://t.co/Ax7W1Dx3Y9 -Becky,2503302
2503304,ChipotleTweets,False,2017-11-15 21:05:27+00:00,2503306,No 😩,I have faith someone will help you out soon. -Becky,2503305
2503307,ChipotleTweets,False,2017-11-15 20:14:00+00:00,2503308,"I’m hungry. Can anyone send me $10 for  please, I’m gonna die",Any luck? -Becky,2503306
2503309,ChipotleTweets,False,2017-11-15 20:54:00+00:00,2503310,". Employee ""Do you know guac is extra?
Me: https://t.co/82s1ogye2J",Looks like you will be getting lots of guac. -Gabe,
2503311,ChipotleTweets,False,2017-11-15 20:53:00+00:00,2503312,At  [pic] — https://t.co/RCUDE6AAZs,Looking delicious. -Gabe,
2504748,ChipotleTweets,False,2017-10-30 04:29:28+00:00,2504749,what happened to military discounts):,This varies by location. Write to us here https://t.co/nrhUDimIJ6 so we can discuss in more detail. -Jillian,
2505562,ChipotleTweets,False,2017-11-15 20:41:00+00:00,2505563,Really seriously have absolutely no idea what I️ did without  in oxford,"Don't even think about it, my friend. That's a sad world, indeed. -Becky",
2505564,ChipotleTweets,False,2017-11-15 20:39:55+00:00,2505565,mobile ordering is the best thing that has ever happened to me,Right? Welcome to the in-crowd. -Becky,
2505566,ChipotleTweets,False,2017-11-15 20:39:26+00:00,2505567,Thanks Becky! Thanks also for all the great fundraising you and  do with all of our  parent/teacher groups and schools! https://t.co/upQiP5dgKj,"Happy to help, my friend. -Becky",
2505568,ChipotleTweets,False,2017-11-15 20:36:28+00:00,2505569,has been doing me dirty with this recent chip quality:/,That's not what we want to hear. Please provide more details so we can help: https://t.co/Ax7W1Dx3Y9 -Becky,
2505570,ChipotleTweets,False,2017-11-15 20:27:57+00:00,2505571,hey. Why did you get rid of soft corn tortillas. What about us with gluten issues. Also should a kids build your own taco get more cheese then a reg chic burrito?  Epic fails chipotle. Epic fail.,"Thanks so much for reaching out, and my apologies for the trouble. Please tell us more here: https://t.co/Ax7W1Dx3Y9 -Becky",
2505572,ChipotleTweets,False,2017-11-15 20:26:00+00:00,2167134,I’d order guac for you if I got a job 😘,I have the utmost faith in you. -Becky,
2505573,ChipotleTweets,False,2017-11-15 20:25:38+00:00,2167136,this was the most motivational thing i’ve read all day,Take it and run with it! -Becky,
2505574,ChipotleTweets,False,2017-11-15 20:21:25+00:00,2167143,with chips.,"Well, of course. -Becky",
2505575,ChipotleTweets,False,2017-11-15 20:20:39+00:00,2505576,Stop advertising at me  I've worked for your company for going on 5 years I know it's all good stuff.,We appreciate all you do! -Becky,
2505577,ChipotleTweets,False,2017-11-15 20:20:04+00:00,2505578,Except when you’re craving Chipotle  https://t.co/qPK4J6cOF3,Truth. -Becky,
2505579,ChipotleTweets,False,2017-11-15 20:19:34+00:00,2505580,"100,000 customer service kudos to the  team. Tweeted them about a problem, got a quick response, then a REAL LIVE PERSON called me and showed compassion and concern. Fully resolved. Textbook case of how to handle an issue. &lt;3 them",I'm glad we could help. We appreciate the shout out! -Becky,
2505582,ChipotleTweets,False,2017-11-15 20:16:35+00:00,2505583,Hey  does this guac look #fresh enough to be worth an extra  $2.05 #disgusting https://t.co/hgMnV0LK4q,That doesn't look so great. Please tell us more here: https://t.co/Ax7W1Dx3Y9 -Becky,
2505584,ChipotleTweets,False,2017-11-15 20:16:01+00:00,2505585,"if I ordered a build your own with no meat, doesn’t your sign state I can have guac? Seems either your employees don’t know or your sign is incorrect? https://t.co/iEArMQ3i8U",We should be happy to give you guac in one of those containers instead of cheese. Did you ask for double cheese? -Becky,
2506147,ChipotleTweets,False,2017-11-15 21:40:31+00:00,2506148,WHY ARE YALL CHARGING EXTRA FOR SOME DAMN SOUR CREAM?!  someone needs to square tf up now cause y’all got me all the fucked up,"That's not good. What exactly did you order? Also, which location was this? I'd like to follow up stat. -Becky",
2506149,ChipotleTweets,False,2017-11-15 21:39:00+00:00,2506150,"Update: I️ got it, it was good asf now my ass on the toilet 🤢💩 https://t.co/KsfWzYv85c",This is concerning. Please tell us more here: https://t.co/Ax7W1Dx3Y9 -Becky,
2506151,ChipotleTweets,False,2017-11-15 21:30:37+00:00,2506152,please revise your process that allows an employee to roll a customers burrito... I'm tired of getting a JV roll,I'm so sorry about that. Have you been able to speak with a manager about your concerns? -Becky,
2506153,ChipotleTweets,False,2017-11-15 21:29:00+00:00,2506154,I placed an order online. Called to make sure it was ready at the time given &amp; they hadn’t even started the order so I asked them to cancel it. They said I needed to contact chipotle directly to cancel &amp; get my money back.,My apologies for the trouble. Please write to our Customer Service team and we'll be able to help: https://t.co/Ax7W1Dx3Y9 -Becky,
2506155,ChipotleTweets,False,2017-11-15 21:25:43+00:00,2506156,"So I went to the new  on Imperial and Crenshaw &amp; bought my dad some food. When he finished his bowl he threw all the food up! 🤬 To everyone in Inglewood, they don’t take pride in their food. It was cold &amp; they’re skimpy on the rice &amp; meat!Don’t go there! 🙅🏻‍♀️","This is very concerning, and we'd like to speak with you. Please tell us more here: https://t.co/Ax7W1Dx3Y9 -Becky",
2506158,ChipotleTweets,False,2017-11-15 21:15:09+00:00,2506159,Should I eat  for dinner?,Absolutely. -Becky,
2506160,ChipotleTweets,False,2017-11-15 21:15:01+00:00,2167140,Or a chorizo burrito...but you made those “seasonal”... 😞 🌯,"We took chorizo off the menu for an indefinite amount of time. My apologies for any frustration. It was my go-to, as well. Now I'm back to the veggie meal – free guac! -Becky",2506161
2506162,ChipotleTweets,False,2017-11-15 21:14:01+00:00,2506163,Highly recommend trying triple chicken and double guac the next time you’re at,"Whoa. That sounds intense, but awesome. -Becky",
